"","Species","Longitude","Latitude","optional"
"2:1358","Populus_tremuloides",-110.3,39.479999971641,TRUE
"2:1359","Populus_tremuloides",-105.53,39.479999971641,TRUE
"2:1360","Populus_tremuloides",-86.1,39.4899999716605,TRUE
"2:1361","Populus_tremuloides",-110.2,39.4899999716605,TRUE
"2:1362","Populus_tremuloides",-111.78,39.49999997168,TRUE
"2:1363","Populus_tremuloides",-106.69,39.49999997168,TRUE
"2:1364","Populus_tremuloides",-82.3,39.49999997168,TRUE
"2:1365","Populus_tremuloides",-82.21,39.5099999716994,TRUE
"2:1366","Populus_tremuloides",-86.77,39.5099999716994,TRUE
"2:1367","Populus_tremuloides",-82.41,39.5099999716994,TRUE
"2:1368","Populus_tremuloides",-81.72,39.5099999716994,TRUE
"2:1369","Populus_tremuloides",-81.77,39.5199999717189,TRUE
"2:1370","Populus_tremuloides",-105.36,39.5199999717189,TRUE
"2:1371","Populus_tremuloides",-82.26,39.5199999717189,TRUE
"2:1372","Populus_tremuloides",-82.22,39.5199999717189,TRUE
"2:1373","Populus_tremuloides",-111.19,39.5299999717384,TRUE
"2:1374","Populus_tremuloides",-111.12,39.5299999717384,TRUE
"2:1375","Populus_tremuloides",-111.06,39.5299999717384,TRUE
"2:1376","Populus_tremuloides",-105.58,39.5299999717384,TRUE
"2:1377","Populus_tremuloides",-105.41,39.5299999717384,TRUE
"2:1378","Populus_tremuloides",-105.28,39.5299999717384,TRUE
"2:1379","Populus_tremuloides",-81.98,39.5299999717384,TRUE
"2:1380","Populus_tremuloides",-86.48,39.5399999717579,TRUE
"2:1381","Populus_tremuloides",-111.71,39.5399999717579,TRUE
"2:1382","Populus_tremuloides",-111.21,39.5399999717579,TRUE
"2:1383","Populus_tremuloides",-111.15,39.5399999717579,TRUE
"2:1384","Populus_tremuloides",-110.3,39.5399999717579,TRUE
"2:1385","Populus_tremuloides",-85.23,39.5499999717773,TRUE
"2:1386","Populus_tremuloides",-82.36,39.5499999717773,TRUE
"2:1387","Populus_tremuloides",-80.39,39.5499999717773,TRUE
"2:1388","Populus_tremuloides",-106.75,39.5599999717967,TRUE
"2:1389","Populus_tremuloides",-82.23,39.5599999717967,TRUE
"2:1390","Populus_tremuloides",-82.68,39.5699999718162,TRUE
"2:1391","Populus_tremuloides",-111.11,39.5699999718162,TRUE
"2:1392","Populus_tremuloides",-110.3,39.5699999718162,TRUE
"2:1393","Populus_tremuloides",-105.3,39.5699999718162,TRUE
"2:1394","Populus_tremuloides",-86.45,39.5799999718357,TRUE
"2:1395","Populus_tremuloides",-78.36,39.5799999718357,TRUE
"2:1396","Populus_tremuloides",-111.24,39.5799999718357,TRUE
"2:1397","Populus_tremuloides",-110.24,39.5799999718357,TRUE
"2:1398","Populus_tremuloides",-81.27,39.5799999718357,TRUE
"2:1399","Populus_tremuloides",-79.36,39.589999971855,TRUE
"2:1400","Populus_tremuloides",-111.25,39.589999971855,TRUE
"2:1401","Populus_tremuloides",-111.16,39.589999971855,TRUE
"2:1402","Populus_tremuloides",-80.45,39.589999971855,TRUE
"2:1403","Populus_tremuloides",-114.66,39.5999999718744,TRUE
"2:1404","Populus_tremuloides",-110.37,39.6099999718939,TRUE
"2:1405","Populus_tremuloides",-106.64,39.6099999718939,TRUE
"2:1406","Populus_tremuloides",-105.35,39.6099999718939,TRUE
"2:1407","Populus_tremuloides",-82.27,39.6199999719133,TRUE
"2:1408","Populus_tremuloides",-111.73,39.6199999719133,TRUE
"2:1409","Populus_tremuloides",-82.32,39.6199999719133,TRUE
"2:1410","Populus_tremuloides",-82.44,39.6199999719133,TRUE
"2:1411","Populus_tremuloides",-82.19,39.6299999719327,TRUE
"2:1412","Populus_tremuloides",-82.1,39.6299999719327,TRUE
"2:1413","Populus_tremuloides",-111.7,39.6299999719326,TRUE
"2:1414","Populus_tremuloides",-111.33,39.6299999719327,TRUE
"2:1415","Populus_tremuloides",-107.4,39.6299999719327,TRUE
"2:1416","Populus_tremuloides",-105.3,39.6299999719327,TRUE
"2:1417","Populus_tremuloides",-80.46,39.6299999719327,TRUE
"2:1418","Populus_tremuloides",-82.39,39.639999971952,TRUE
"2:1419","Populus_tremuloides",-81.04,39.6499999719715,TRUE
"2:1420","Populus_tremuloides",-76.72,39.6499999719715,TRUE
"2:1421","Populus_tremuloides",-83.65,39.6499999719715,TRUE
"2:1422","Populus_tremuloides",-111.2,39.6499999719715,TRUE
"2:1423","Populus_tremuloides",-107.17,39.6499999719715,TRUE
"2:1424","Populus_tremuloides",-106.28,39.6499999719715,TRUE
"2:1425","Populus_tremuloides",-86.91,39.6499999719715,TRUE
"2:1426","Populus_tremuloides",-111.17,39.6599999719909,TRUE
"2:1427","Populus_tremuloides",-110.36,39.6599999719908,TRUE
"2:1428","Populus_tremuloides",-110.3,39.6599999719908,TRUE
"2:1429","Populus_tremuloides",-106.1,39.6599999719908,TRUE
"2:1430","Populus_tremuloides",-105.47,39.6599999719908,TRUE
"2:1431","Populus_tremuloides",-82.09,39.6699999720103,TRUE
"2:1432","Populus_tremuloides",-81.86,39.6799999720296,TRUE
"2:1433","Populus_tremuloides",-111.74,39.6799999720296,TRUE
"2:1434","Populus_tremuloides",-110.44,39.6799999720296,TRUE
"2:1435","Populus_tremuloides",-108.61,39.6799999720296,TRUE
"2:1436","Populus_tremuloides",-108.5,39.689999972049,TRUE
"2:1437","Populus_tremuloides",-106.46,39.689999972049,TRUE
"2:1438","Populus_tremuloides",-105.65,39.689999972049,TRUE
"2:1439","Populus_tremuloides",-79.11,39.689999972049,TRUE
"2:1440","Populus_tremuloides",-81.42,39.689999972049,TRUE
"2:1441","Populus_tremuloides",-106.17,39.6999999720684,TRUE
"2:1442","Populus_tremuloides",-78.52,39.6999999720684,TRUE
"2:1443","Populus_tremuloides",-110.57,39.7099999720877,TRUE
"2:1444","Populus_tremuloides",-110.48,39.7099999720877,TRUE
"2:1445","Populus_tremuloides",-86.43,39.7099999720877,TRUE
"2:1446","Populus_tremuloides",-111.32,39.7199999721071,TRUE
"2:1447","Populus_tremuloides",-105.69,39.7199999721071,TRUE
"2:1448","Populus_tremuloides",-80.48,39.7199999721071,TRUE
"2:1449","Populus_tremuloides",-78.47,39.7199999721071,TRUE
"2:1450","Populus_tremuloides",-111.25,39.7299999721264,TRUE
"2:1451","Populus_tremuloides",-106.81,39.7399999721457,TRUE
"2:1452","Populus_tremuloides",-80.27,39.749999972165,TRUE
"2:1453","Populus_tremuloides",-105.65,39.7499999721651,TRUE
"2:1454","Populus_tremuloides",-81.58,39.7499999721651,TRUE
"2:1455","Populus_tremuloides",-80.42,39.7599999721845,TRUE
"2:1456","Populus_tremuloides",-113.98,39.7699999722037,TRUE
"2:1457","Populus_tremuloides",-106.92,39.779999972223,TRUE
"2:1458","Populus_tremuloides",-82.06,39.779999972223,TRUE
"2:1459","Populus_tremuloides",-111.64,39.7899999722424,TRUE
"2:1460","Populus_tremuloides",-111.36,39.7899999722424,TRUE
"2:1461","Populus_tremuloides",-106.62,39.7899999722424,TRUE
"2:1462","Populus_tremuloides",-82.01,39.7899999722424,TRUE
"2:1463","Populus_tremuloides",-113.91,39.7999999722616,TRUE
"2:1464","Populus_tremuloides",-111.1,39.7999999722616,TRUE
"2:1465","Populus_tremuloides",-106.27,39.7999999722616,TRUE
"2:1466","Populus_tremuloides",-106.15,39.7999999722616,TRUE
"2:1467","Populus_tremuloides",-105.5,39.7999999722616,TRUE
"2:1468","Populus_tremuloides",-81.6,39.809999972281,TRUE
"2:1469","Populus_tremuloides",-107.81,39.809999972281,TRUE
"2:1470","Populus_tremuloides",-82.05,39.8199999723003,TRUE
"2:1471","Populus_tremuloides",-111.66,39.8299999723195,TRUE
"2:1472","Populus_tremuloides",-111.29,39.8299999723195,TRUE
"2:1473","Populus_tremuloides",-111.69,39.8399999723388,TRUE
"2:1474","Populus_tremuloides",-111.64,39.8399999723388,TRUE
"2:1475","Populus_tremuloides",-106.71,39.8399999723388,TRUE
"2:1476","Populus_tremuloides",-79.71,39.8399999723388,TRUE
"2:1477","Populus_tremuloides",-113.85,39.8499999723582,TRUE
"2:1478","Populus_tremuloides",-111.25,39.8499999723581,TRUE
"2:1479","Populus_tremuloides",-110.78,39.8499999723582,TRUE
"2:1480","Populus_tremuloides",-107.87,39.8499999723582,TRUE
"2:1481","Populus_tremuloides",-120.13,39.8599999723773,TRUE
"2:1482","Populus_tremuloides",-111.67,39.8599999723773,TRUE
"2:1483","Populus_tremuloides",-111.27,39.8599999723773,TRUE
"2:1484","Populus_tremuloides",-107.51,39.8599999723773,TRUE
"2:1485","Populus_tremuloides",-81.48,39.8699999723966,TRUE
"2:1486","Populus_tremuloides",-81.2,39.8699999723966,TRUE
"2:1487","Populus_tremuloides",-111.73,39.8699999723966,TRUE
"2:1488","Populus_tremuloides",-111.66,39.8699999723966,TRUE
"2:1489","Populus_tremuloides",-111.32,39.8699999723966,TRUE
"2:1490","Populus_tremuloides",-81.38,39.8699999723966,TRUE
"2:1491","Populus_tremuloides",-120.14,39.8799999724159,TRUE
"2:1492","Populus_tremuloides",-111.23,39.8799999724159,TRUE
"2:1493","Populus_tremuloides",-106.11,39.8799999724159,TRUE
"2:1494","Populus_tremuloides",-74.42,39.8799999724158,TRUE
"2:1495","Populus_tremuloides",-78.28,39.8899999724352,TRUE
"2:1496","Populus_tremuloides",-111.7,39.8899999724351,TRUE
"2:1497","Populus_tremuloides",-111.41,39.8899999724351,TRUE
"2:1498","Populus_tremuloides",-110.93,39.8899999724351,TRUE
"2:1499","Populus_tremuloides",-110.74,39.8899999724351,TRUE
"2:1500","Populus_tremuloides",-107.68,39.8899999724352,TRUE
"2:1501","Populus_tremuloides",-105.35,39.8899999724351,TRUE
"2:1502","Populus_tremuloides",-111.69,39.8999999724544,TRUE
"2:1503","Populus_tremuloides",-110.43,39.8999999724544,TRUE
"2:1504","Populus_tremuloides",-107.63,39.8999999724544,TRUE
"2:1505","Populus_tremuloides",-87.34,39.9199999724928,TRUE
"2:1506","Populus_tremuloides",-120.12,39.9199999724929,TRUE
"2:1507","Populus_tremuloides",-107.05,39.9199999724929,TRUE
"2:1508","Populus_tremuloides",-106.63,39.9199999724928,TRUE
"2:1509","Populus_tremuloides",-106.29,39.9199999724929,TRUE
"2:1510","Populus_tremuloides",-105.65,39.9199999724928,TRUE
"2:1511","Populus_tremuloides",-105.45,39.9299999725121,TRUE
"2:1512","Populus_tremuloides",-120.39,39.9399999725312,TRUE
"2:1513","Populus_tremuloides",-111.65,39.9399999725312,TRUE
"2:1514","Populus_tremuloides",-81.3,39.9499999725505,TRUE
"2:1515","Populus_tremuloides",-87.06,39.9499999725505,TRUE
"2:1516","Populus_tremuloides",-81.82,39.9499999725505,TRUE
"2:1517","Populus_tremuloides",-87.52,39.9599999725697,TRUE
"2:1518","Populus_tremuloides",-110.97,39.9599999725697,TRUE
"2:1519","Populus_tremuloides",-110.74,39.9599999725697,TRUE
"2:1520","Populus_tremuloides",-110.68,39.9599999725697,TRUE
"2:1521","Populus_tremuloides",-106.87,39.9599999725697,TRUE
"2:1522","Populus_tremuloides",-81.56,39.9599999725697,TRUE
"2:1523","Populus_tremuloides",-81.89,39.9699999725889,TRUE
"2:1524","Populus_tremuloides",-79.33,39.9699999725889,TRUE
"2:1525","Populus_tremuloides",-78.77,39.9699999725889,TRUE
"2:1526","Populus_tremuloides",-111.58,39.9699999725889,TRUE
"2:1527","Populus_tremuloides",-106.99,39.9699999725889,TRUE
"2:1528","Populus_tremuloides",-106.81,39.9699999725889,TRUE
"2:1529","Populus_tremuloides",-105.76,39.9699999725889,TRUE
"2:1530","Populus_tremuloides",-105.41,39.9699999725889,TRUE
"2:1531","Populus_tremuloides",-110.65,39.9799999726081,TRUE
"2:1532","Populus_tremuloides",-106.56,39.9899999726273,TRUE
"2:1533","Populus_tremuloides",-105.54,39.9899999726273,TRUE
"2:1534","Populus_tremuloides",-80.16,39.9999999726464,TRUE
"2:1535","Populus_tremuloides",-111.14,39.9999999726464,TRUE
"2:1536","Populus_tremuloides",-111.03,39.9999999726464,TRUE
"2:1537","Populus_tremuloides",-81.35,39.9999999726464,TRUE
"2:1538","Populus_tremuloides",-106.76,40.0099999726657,TRUE
"2:1539","Populus_tremuloides",-81.81,40.0099999726657,TRUE
"2:1540","Populus_tremuloides",-111.11,40.0199999726848,TRUE
"2:1541","Populus_tremuloides",-111.06,40.0199999726848,TRUE
"2:1542","Populus_tremuloides",-105.82,40.0199999726848,TRUE
"2:1543","Populus_tremuloides",-82.4,40.0199999726848,TRUE
"2:1544","Populus_tremuloides",-77.27,40.0199999726848,TRUE
"2:1545","Populus_tremuloides",-111.08,40.0299999727039,TRUE
"2:1546","Populus_tremuloides",-78.2,40.0399999727231,TRUE
"2:1547","Populus_tremuloides",-110.97,40.0399999727231,TRUE
"2:1548","Populus_tremuloides",-107.46,40.0399999727231,TRUE
"2:1549","Populus_tremuloides",-82.01,40.0399999727231,TRUE
"2:1550","Populus_tremuloides",-111.26,40.0499999727423,TRUE
"2:1551","Populus_tremuloides",-111.21,40.0499999727423,TRUE
"2:1552","Populus_tremuloides",-111.03,40.0499999727423,TRUE
"2:1553","Populus_tremuloides",-110.92,40.0499999727423,TRUE
"2:1554","Populus_tremuloides",-106.99,40.0499999727423,TRUE
"2:1555","Populus_tremuloides",-111.54,40.0599999727613,TRUE
"2:1556","Populus_tremuloides",-111.23,40.0599999727613,TRUE
"2:1557","Populus_tremuloides",-106.94,40.0599999727613,TRUE
"2:1558","Populus_tremuloides",-106.47,40.0599999727614,TRUE
"2:1559","Populus_tremuloides",-106.11,40.0599999727613,TRUE
"2:1560","Populus_tremuloides",-82.2,40.0599999727614,TRUE
"2:1561","Populus_tremuloides",-80.29,40.0599999727614,TRUE
"2:1562","Populus_tremuloides",-81.26,40.0599999727614,TRUE
"2:1563","Populus_tremuloides",-111.19,40.0699999727806,TRUE
"2:1564","Populus_tremuloides",-111.12,40.0699999727806,TRUE
"2:1565","Populus_tremuloides",-111.06,40.0699999727806,TRUE
"2:1566","Populus_tremuloides",-107.33,40.0699999727806,TRUE
"2:1567","Populus_tremuloides",-106.02,40.0699999727806,TRUE
"2:1568","Populus_tremuloides",-111.01,40.0799999727996,TRUE
"2:1569","Populus_tremuloides",-110.93,40.0799999727996,TRUE
"2:1570","Populus_tremuloides",-107.63,40.0799999727996,TRUE
"2:1571","Populus_tremuloides",-76.85,40.0899999728188,TRUE
"2:1572","Populus_tremuloides",-111.22,40.0899999728188,TRUE
"2:1573","Populus_tremuloides",-107,40.0899999728188,TRUE
"2:1574","Populus_tremuloides",-106.94,40.0899999728188,TRUE
"2:1575","Populus_tremuloides",-81.91,40.0899999728188,TRUE
"2:1576","Populus_tremuloides",-78.57,40.0999999728378,TRUE
"2:1577","Populus_tremuloides",-81.68,40.0999999728378,TRUE
"2:1578","Populus_tremuloides",-111.51,40.0999999728378,TRUE
"2:1579","Populus_tremuloides",-111.06,40.0999999728378,TRUE
"2:1580","Populus_tremuloides",-106.46,40.0999999728378,TRUE
"2:1581","Populus_tremuloides",-82.45,40.109999972857,TRUE
"2:1582","Populus_tremuloides",-82.13,40.109999972857,TRUE
"2:1583","Populus_tremuloides",-110.94,40.109999972857,TRUE
"2:1584","Populus_tremuloides",-105.47,40.109999972857,TRUE
"2:1585","Populus_tremuloides",-78.96,40.109999972857,TRUE
"2:1586","Populus_tremuloides",-81.85,40.109999972857,TRUE
"2:1587","Populus_tremuloides",-111,40.119999972876,TRUE
"2:1588","Populus_tremuloides",-82.87,40.1199999728761,TRUE
"2:1589","Populus_tremuloides",-81.7,40.119999972876,TRUE
"2:1590","Populus_tremuloides",-81.81,40.1299999728951,TRUE
"2:1591","Populus_tremuloides",-111.44,40.1299999728951,TRUE
"2:1592","Populus_tremuloides",-107.65,40.1299999728952,TRUE
"2:1593","Populus_tremuloides",-107.47,40.1299999728951,TRUE
"2:1594","Populus_tremuloides",-81.78,40.1299999728952,TRUE
"2:1595","Populus_tremuloides",-79.29,40.1399999729143,TRUE
"2:1596","Populus_tremuloides",-111.22,40.1399999729143,TRUE
"2:1597","Populus_tremuloides",-111.01,40.1399999729143,TRUE
"2:1598","Populus_tremuloides",-107,40.1399999729143,TRUE
"2:1599","Populus_tremuloides",-75.71,40.1399999729143,TRUE
"2:1600","Populus_tremuloides",-81.63,40.1399999729143,TRUE
"2:1601","Populus_tremuloides",-81.87,40.1499999729334,TRUE
"2:1602","Populus_tremuloides",-110.94,40.1499999729335,TRUE
"2:1603","Populus_tremuloides",-106.23,40.1499999729335,TRUE
"2:1604","Populus_tremuloides",-106.05,40.1499999729335,TRUE
"2:1605","Populus_tremuloides",-111.23,40.1599999729525,TRUE
"2:1606","Populus_tremuloides",-111.17,40.1599999729525,TRUE
"2:1607","Populus_tremuloides",-106.84,40.1599999729524,TRUE
"2:1608","Populus_tremuloides",-81.81,40.1699999729716,TRUE
"2:1609","Populus_tremuloides",-78.68,40.1799999729907,TRUE
"2:1610","Populus_tremuloides",-107.22,40.1799999729906,TRUE
"2:1611","Populus_tremuloides",-107.17,40.1799999729906,TRUE
"2:1612","Populus_tremuloides",-106.88,40.1799999729907,TRUE
"2:1613","Populus_tremuloides",-81.44,40.1799999729906,TRUE
"2:1614","Populus_tremuloides",-81.27,40.1799999729907,TRUE
"2:1615","Populus_tremuloides",-106.77,40.1899999730097,TRUE
"2:1616","Populus_tremuloides",-105.89,40.1899999730097,TRUE
"2:1617","Populus_tremuloides",-82.54,40.1999999730287,TRUE
"2:1618","Populus_tremuloides",-111.36,40.1999999730288,TRUE
"2:1619","Populus_tremuloides",-111.24,40.1999999730288,TRUE
"2:1620","Populus_tremuloides",-111.06,40.1999999730288,TRUE
"2:1621","Populus_tremuloides",-106,40.2099999730478,TRUE
"2:1622","Populus_tremuloides",-79.83,40.2199999730667,TRUE
"2:1623","Populus_tremuloides",-81.74,40.2199999730667,TRUE
"2:1624","Populus_tremuloides",-78.85,40.2199999730667,TRUE
"2:1625","Populus_tremuloides",-111.3,40.2199999730667,TRUE
"2:1626","Populus_tremuloides",-111.09,40.2199999730667,TRUE
"2:1627","Populus_tremuloides",-77.52,40.2199999730667,TRUE
"2:1628","Populus_tremuloides",-75.94,40.2299999730859,TRUE
"2:1629","Populus_tremuloides",-111.27,40.2299999730859,TRUE
"2:1630","Populus_tremuloides",-111.22,40.2299999730859,TRUE
"2:1631","Populus_tremuloides",-107.29,40.2299999730859,TRUE
"2:1632","Populus_tremuloides",-82.17,40.2399999731049,TRUE
"2:1633","Populus_tremuloides",-111.43,40.2399999731049,TRUE
"2:1634","Populus_tremuloides",-111.29,40.2399999731049,TRUE
"2:1635","Populus_tremuloides",-106.82,40.2399999731049,TRUE
"2:1636","Populus_tremuloides",-106.23,40.2399999731049,TRUE
"2:1637","Populus_tremuloides",-105.54,40.2399999731049,TRUE
"2:1638","Populus_tremuloides",-81.94,40.2499999731238,TRUE
"2:1639","Populus_tremuloides",-75.91,40.2499999731238,TRUE
"2:1640","Populus_tremuloides",-111.26,40.259999973143,TRUE
"2:1641","Populus_tremuloides",-107.03,40.2599999731429,TRUE
"2:1642","Populus_tremuloides",-111.32,40.2699999731618,TRUE
"2:1643","Populus_tremuloides",-111.13,40.2699999731618,TRUE
"2:1644","Populus_tremuloides",-107.46,40.2699999731618,TRUE
"2:1645","Populus_tremuloides",-76.33,40.2699999731618,TRUE
"2:1646","Populus_tremuloides",-79.21,40.2799999731809,TRUE
"2:1647","Populus_tremuloides",-80.47,40.2799999731809,TRUE
"2:1648","Populus_tremuloides",-106.23,40.2799999731809,TRUE
"2:1649","Populus_tremuloides",-111.23,40.2899999731999,TRUE
"2:1650","Populus_tremuloides",-111.05,40.2899999731999,TRUE
"2:1651","Populus_tremuloides",-105.76,40.2899999731999,TRUE
"2:1652","Populus_tremuloides",-111.42,40.2999999732189,TRUE
"2:1653","Populus_tremuloides",-111.38,40.2999999732189,TRUE
"2:1654","Populus_tremuloides",-111.35,40.2999999732189,TRUE
"2:1655","Populus_tremuloides",-111.3,40.2999999732189,TRUE
"2:1656","Populus_tremuloides",-111.16,40.2999999732189,TRUE
"2:1657","Populus_tremuloides",-80.92,40.2999999732189,TRUE
"2:1658","Populus_tremuloides",-111.51,40.3099999732379,TRUE
"2:1659","Populus_tremuloides",-107.47,40.3099999732379,TRUE
"2:1660","Populus_tremuloides",-83.58,40.3199999732568,TRUE
"2:1661","Populus_tremuloides",-111.32,40.3199999732568,TRUE
"2:1662","Populus_tremuloides",-111.27,40.3199999732568,TRUE
"2:1663","Populus_tremuloides",-111.09,40.3199999732568,TRUE
"2:1664","Populus_tremuloides",-111.3,40.3299999732758,TRUE
"2:1665","Populus_tremuloides",-111.19,40.3299999732758,TRUE
"2:1666","Populus_tremuloides",-107.25,40.3299999732758,TRUE
"2:1667","Populus_tremuloides",-106.48,40.3299999732758,TRUE
"2:1668","Populus_tremuloides",-82.23,40.3399999732947,TRUE
"2:1669","Populus_tremuloides",-111.24,40.3399999732947,TRUE
"2:1670","Populus_tremuloides",-111.12,40.3399999732947,TRUE
"2:1671","Populus_tremuloides",-110.99,40.3399999732947,TRUE
"2:1672","Populus_tremuloides",-110.95,40.3399999732947,TRUE
"2:1673","Populus_tremuloides",-82.1,40.3499999733137,TRUE
"2:1674","Populus_tremuloides",-105.41,40.3499999733137,TRUE
"2:1675","Populus_tremuloides",-111.28,40.3599999733326,TRUE
"2:1676","Populus_tremuloides",-111.21,40.3599999733326,TRUE
"2:1677","Populus_tremuloides",-111.09,40.3599999733326,TRUE
"2:1678","Populus_tremuloides",-80.86,40.3599999733326,TRUE
"2:1679","Populus_tremuloides",-78.18,40.3599999733326,TRUE
"2:1680","Populus_tremuloides",-111.24,40.3699999733516,TRUE
"2:1681","Populus_tremuloides",-111.14,40.3699999733516,TRUE
"2:1682","Populus_tremuloides",-106.41,40.3699999733516,TRUE
"2:1683","Populus_tremuloides",-75.83,40.3699999733516,TRUE
"2:1684","Populus_tremuloides",-80.35,40.3699999733516,TRUE
"2:1685","Populus_tremuloides",-111.3,40.3799999733706,TRUE
"2:1686","Populus_tremuloides",-111.11,40.3799999733706,TRUE
"2:1687","Populus_tremuloides",-110.94,40.3799999733706,TRUE
"2:1688","Populus_tremuloides",-110.83,40.3799999733706,TRUE
"2:1689","Populus_tremuloides",-110.6,40.3899999733895,TRUE
"2:1690","Populus_tremuloides",-81.14,40.3899999733895,TRUE
"2:1691","Populus_tremuloides",-80.43,40.3899999733895,TRUE
"2:1692","Populus_tremuloides",-82.11,40.3999999734084,TRUE
"2:1693","Populus_tremuloides",-111.07,40.3999999734084,TRUE
"2:1694","Populus_tremuloides",-81.49,40.4099999734273,TRUE
"2:1695","Populus_tremuloides",-112.59,40.4099999734273,TRUE
"2:1696","Populus_tremuloides",-112.25,40.4099999734273,TRUE
"2:1697","Populus_tremuloides",-111.22,40.4099999734273,TRUE
"2:1698","Populus_tremuloides",-107.43,40.4099999734273,TRUE
"2:1699","Populus_tremuloides",-80.98,40.4099999734273,TRUE
"2:1700","Populus_tremuloides",-82.35,40.4099999734273,TRUE
"2:1701","Populus_tremuloides",-82.27,40.4199999734463,TRUE
"2:1702","Populus_tremuloides",-81.23,40.4199999734463,TRUE
"2:1703","Populus_tremuloides",-79.68,40.4199999734463,TRUE
"2:1704","Populus_tremuloides",-112.19,40.4199999734463,TRUE
"2:1705","Populus_tremuloides",-111.23,40.4199999734463,TRUE
"2:1706","Populus_tremuloides",-111.01,40.4199999734463,TRUE
"2:1707","Populus_tremuloides",-106.48,40.4199999734463,TRUE
"2:1708","Populus_tremuloides",-77.61,40.4199999734463,TRUE
"2:1709","Populus_tremuloides",-82.1,40.4199999734462,TRUE
"2:1710","Populus_tremuloides",-81.3,40.4299999734651,TRUE
"2:1711","Populus_tremuloides",-79.57,40.4299999734651,TRUE
"2:1712","Populus_tremuloides",-111.65,40.4299999734651,TRUE
"2:1713","Populus_tremuloides",-111.59,40.4299999734651,TRUE
"2:1714","Populus_tremuloides",-111.05,40.4299999734651,TRUE
"2:1715","Populus_tremuloides",-110.94,40.4299999734651,TRUE
"2:1716","Populus_tremuloides",-106.12,40.4299999734651,TRUE
"2:1717","Populus_tremuloides",-105.59,40.4299999734651,TRUE
"2:1718","Populus_tremuloides",-105.41,40.4299999734651,TRUE
"2:1719","Populus_tremuloides",-82.04,40.4399999734841,TRUE
"2:1720","Populus_tremuloides",-111.14,40.439999973484,TRUE
"2:1721","Populus_tremuloides",-111.02,40.439999973484,TRUE
"2:1722","Populus_tremuloides",-112.58,40.4499999735029,TRUE
"2:1723","Populus_tremuloides",-106.34,40.4499999735029,TRUE
"2:1724","Populus_tremuloides",-76.62,40.4599999735218,TRUE
"2:1725","Populus_tremuloides",-81.57,40.4599999735218,TRUE
"2:1726","Populus_tremuloides",-80.43,40.4599999735218,TRUE
"2:1727","Populus_tremuloides",-115.4,40.4599999735218,TRUE
"2:1728","Populus_tremuloides",-111.58,40.4599999735218,TRUE
"2:1729","Populus_tremuloides",-111.09,40.4599999735218,TRUE
"2:1730","Populus_tremuloides",-106.6,40.4599999735218,TRUE
"2:1731","Populus_tremuloides",-115.54,40.4699999735407,TRUE
"2:1732","Populus_tremuloides",-111.17,40.4699999735407,TRUE
"2:1733","Populus_tremuloides",-110.99,40.4699999735407,TRUE
"2:1734","Populus_tremuloides",-110.94,40.4699999735407,TRUE
"2:1735","Populus_tremuloides",-110.65,40.4699999735407,TRUE
"2:1736","Populus_tremuloides",-106.29,40.4699999735407,TRUE
"2:1737","Populus_tremuloides",-106.11,40.4699999735407,TRUE
"2:1738","Populus_tremuloides",-81.65,40.4699999735407,TRUE
"2:1739","Populus_tremuloides",-112.22,40.4799999735595,TRUE
"2:1740","Populus_tremuloides",-111.62,40.4799999735595,TRUE
"2:1741","Populus_tremuloides",-110.97,40.4799999735595,TRUE
"2:1742","Populus_tremuloides",-79.64,40.4799999735595,TRUE
"2:1743","Populus_tremuloides",-81.34,40.4799999735595,TRUE
"2:1744","Populus_tremuloides",-78.76,40.4899999735784,TRUE
"2:1745","Populus_tremuloides",-111.14,40.4899999735784,TRUE
"2:1746","Populus_tremuloides",-110.62,40.4899999735784,TRUE
"2:1747","Populus_tremuloides",-82.08,40.4899999735784,TRUE
"2:1748","Populus_tremuloides",-81.02,40.4999999735972,TRUE
"2:1749","Populus_tremuloides",-78.11,40.4999999735972,TRUE
"2:1750","Populus_tremuloides",-115.53,40.4999999735972,TRUE
"2:1751","Populus_tremuloides",-111.54,40.4999999735972,TRUE
"2:1752","Populus_tremuloides",-110.74,40.4999999735972,TRUE
"2:1753","Populus_tremuloides",-110.68,40.4999999735972,TRUE
"2:1754","Populus_tremuloides",-75.21,40.4999999735972,TRUE
"2:1755","Populus_tremuloides",-82.17,40.5099999736162,TRUE
"2:1756","Populus_tremuloides",-111.71,40.5099999736162,TRUE
"2:1757","Populus_tremuloides",-111.53,40.5099999736162,TRUE
"2:1758","Populus_tremuloides",-111.06,40.5099999736162,TRUE
"2:1759","Populus_tremuloides",-110.89,40.5099999736161,TRUE
"2:1760","Populus_tremuloides",-110.82,40.5099999736161,TRUE
"2:1761","Populus_tremuloides",-110.47,40.5099999736162,TRUE
"2:1762","Populus_tremuloides",-106.11,40.5099999736161,TRUE
"2:1763","Populus_tremuloides",-106.06,40.5099999736162,TRUE
"2:1764","Populus_tremuloides",-81.89,40.5099999736162,TRUE
"2:1765","Populus_tremuloides",-81.36,40.5099999736162,TRUE
"2:1766","Populus_tremuloides",-78.18,40.519999973635,TRUE
"2:1767","Populus_tremuloides",-111.65,40.519999973635,TRUE
"2:1768","Populus_tremuloides",-111.18,40.519999973635,TRUE
"2:1769","Populus_tremuloides",-111.13,40.519999973635,TRUE
