"","settings","features","rm","full.AUC","Mean.AUC","Var.AUC","Mean.AUC.DIFF","Var.AUC.DIFF","Mean.OR10","Var.OR10","Mean.ORmin","Var.ORmin","AICc","delta.AICc","w.AIC","nparam","sel.cri","rankAICc"
"63","Q_2.5","Q",2.5,0.9978,0.915966666666667,0.0704502190740741,0.0640805555555555,0.0441217128215021,0.25,0.101851851851852,0.166666666666667,0.111111111111111,219.265913750811,13.1447996514086,0.000849102031224755,6,"",6
"64","H_2.5","H",2.5,0.9982,0.939741666666667,0.0337248493287037,0.0169847222222222,0.00223268196051955,0.666666666666667,0.222222222222222,0.666666666666667,0.222222222222222,265.680509934132,59.5593958347299,7.08204005458529e-14,8,"",82
"65","LP_2.5","LP",2.5,0.9977,0.907875,0.0837685716898148,0.029475,0.00889227514660493,0.416666666666667,0.25,0.416666666666667,0.25,263.21721487322,57.0961007738177,2.4269235997786e-13,8,"",81
"66","LQ_2.5","LQ",2.5,0.9981,0.923216666666667,0.0585520721296296,0.0476138888888889,0.0242450731507201,0.25,0.101851851851852,0.166666666666667,0.111111111111111,229.132107185488,23.0109930860858,6.11706642861085e-06,7,"",30
"67","LH_2.5","LH",2.5,0.9978,0.898983333333333,0.102686103055556,0.022275,0.00437578039351851,0.583333333333333,0.101851851851852,0.5,0.185185185185185,222.311458381053,16.1903442816508,0.00018519457740087,6,"",10
"68","PQ_2.5","PQ",2.5,0.9977,0.91225,0.0761627136111111,0.0316416666666667,0.00986374897376544,0.416666666666667,0.25,0.416666666666667,0.25,223.434242867051,17.3131287676493,0.000105637645486243,6,"",13
"69","PH_2.5","PH",2.5,0.9983,0.916383333333333,0.0690341717592593,0.0325416666666666,0.0103679618132716,0.5,0.185185185185185,0.416666666666667,0.25,233.718308160786,27.5971940613835,6.17536040021503e-07,7,"",48
"70","QH_2.5","QH",2.5,0.9981,0.915775,0.0703349113194444,0.0642138888888889,0.0440758482536008,0.333333333333333,0.148148148148148,0.166666666666667,0.111111111111111,230.327868376713,24.2067542773114,3.3642398689824e-06,7,"",37
"71","LPQ_2.5","LPQ",2.5,0.9977,0.909683333333333,0.080953645462963,0.0327694444444445,0.0106281143029835,0.416666666666667,0.25,0.416666666666667,0.25,223.434539398781,17.3134252993791,0.000105621984190416,6,"",14
"72","LPH_2.5","LPH",2.5,0.9985,0.9172,0.0676372868518518,0.0345833333333333,0.0118106469238683,0.5,0.185185185185185,0.416666666666667,0.25,255.126567883692,49.0054537842896,1.38649330276032e-11,8,"",72
"73","LQH_2.5","LQH",2.5,0.9982,0.923208333333333,0.0583497309490741,0.0476194444444444,0.024205005311214,0.25,0.101851851851852,0.166666666666667,0.111111111111111,227.778209318015,21.6570952186132,1.20375577378271e-05,7,"",26
"74","PQH_2.5","PQH",2.5,0.9985,0.916875,0.0687206409490741,0.0307305555555555,0.00917929977623459,0.75,0.0277777777777778,0.416666666666667,0.25,231.991965230694,25.8708511312917,1.46397247959274e-06,7,"",44
"75","LPQH_2.5","LPQH",2.5,0.9985,0.917191666666667,0.0681711257638889,0.0335416666666666,0.011052212965535,0.833333333333333,0.037037037037037,0.416666666666667,0.25,231.989512393232,25.8683982938297,1.46576902429623e-06,7,"",43
"76","L_3","L",3,0.9943,0.880333333333333,0.129269661481481,0.0237972222222222,0.00550648035236625,0.333333333333333,0.148148148148148,0.25,0.101851851851852,269.762755241761,63.6416411423591,9.19835302201339e-15,7,"",86
"77","P_3","P",3,0.997,0.911583333333333,0.0752728217592593,0.0280666666666667,0.00801902602880659,0.416666666666667,0.25,0.416666666666667,0.25,268.425238113172,62.3041240137699,1.79534628538514e-14,8,"",85
"78","Q_3","Q",3,0.9977,0.916041666666667,0.070393188912037,0.0638694444444445,0.0437869968544238,0.25,0.101851851851852,0.166666666666667,0.111111111111111,206.121114099402,0,0.607179159949576,4,"LowAICc",1
"79","H_3","H",3,0.9968,0.935170833333333,0.0388519675983796,0.0189694444444444,0.00299588578960905,0.583333333333333,0.175925925925926,0.583333333333333,0.175925925925926,252.734004665238,46.6128905658358,4.58623471992866e-11,7,"",69
"80","LP_3","LP",3,0.997,0.90995,0.0782949821296296,0.0298083333333333,0.00909608613425924,0.416666666666667,0.25,0.416666666666667,0.25,268.422917873579,62.3018037741765,1.79743031077853e-14,8,"",84
"81","LQ_3","LQ",3,0.9981,0.924658333333333,0.0563630576157408,0.0455,0.0220890459053498,0.25,0.101851851851852,0.166666666666667,0.111111111111111,230.54485642985,24.4237423304474,3.01834303736579e-06,7,"",38
"82","LH_3","LH",3,0.9977,0.899225,0.101867291319444,0.0218694444444445,0.00420581771862139,0.583333333333333,0.101851851851852,0.5,0.185185185185185,225.163279116759,19.0421650173572,4.45003330866425e-05,6,"",17
"83","PQ_3","PQ",3,0.9975,0.911733333333333,0.0768842698148148,0.0302361111111111,0.00890759253343621,0.416666666666667,0.25,0.416666666666667,0.25,226.650225066388,20.5291109669862,2.11581187995032e-05,6,"",20
"84","PH_3","PH",3,0.9975,0.917183333333333,0.0669598813888889,0.0316944444444444,0.0097750819855967,0.5,0.185185185185185,0.5,0.185185185185185,225.604709749564,19.4835956501618,3.56868173195989e-05,6,"",18
"85","QH_3","QH",3,0.9979,0.915916666666667,0.0703369750925926,0.0639277777777778,0.0437858939403292,0.333333333333333,0.148148148148148,0.166666666666667,0.111111111111111,220.449737261206,14.3286231618041,0.000469781457260836,6,"",9
"86","LPQ_3","LPQ",3,0.9975,0.91205,0.0763030369444445,0.0326805555555555,0.010505666875,0.416666666666667,0.25,0.416666666666667,0.25,226.656293979066,20.5351798796637,2.10940127245291e-05,6,"",21
"87","LPH_3","LPH",3,0.9978,0.917925,0.0656554705787037,0.0336583333333333,0.0110870797968107,0.5,0.185185185185185,0.5,0.185185185185185,224.897170725338,18.7760566259356,5.08332602639643e-05,6,"",16
"88","LQH_3","LQH",3,0.9982,0.9246,0.0563310366666667,0.0455055555555555,0.0220945231584362,0.25,0.101851851851852,0.166666666666667,0.111111111111111,229.586035850959,23.464921751557,4.87499123810989e-06,7,"",31
"89","PQH_3","PQH",3,0.9979,0.916925,0.0675922242824074,0.0292916666666667,0.0083515914223251,0.5,0.185185185185185,0.5,0.185185185185185,236.475240781703,30.354126682301,1.55597278424707e-07,7,"",50
"90","LPQH_3","LPQH",3,0.9979,0.91735,0.0668613010185185,0.0323166666666667,0.0102852694547325,0.5,0.185185185185185,0.5,0.185185185185185,258.479594440386,52.3584803409842,2.59308832901956e-12,8,"",79
"91","L_3.5","L",3.5,0.991,0.878741666666667,0.129610762060185,0.0228138888888889,0.00513203175154321,0.25,0.101851851851852,0.166666666666667,0.111111111111111,261.633763035556,55.512648936154,5.3567120630872e-13,6,"",80
"92","P_3.5","P",3.5,0.9961,0.9122,0.0733680709259259,0.0291722222222222,0.00880376206790123,0.416666666666667,0.25,0.416666666666667,0.25,251.089036576747,44.967922477345,1.04389438047956e-10,7,"",65
"93","Q_3.5","Q",3.5,0.9977,0.916275,0.070116593912037,0.0634444444444445,0.0431073404938272,0.333333333333333,0.148148148148148,0.166666666666667,0.111111111111111,207.807083491237,1.68596939183442,0.261344434051106,4,"",2
"94","H_3.5","H",3.5,0.9965,0.9341,0.039732369212963,0.0138305555555555,0.00145425853652264,0.583333333333333,0.175925925925926,0.583333333333333,0.175925925925926,244.651653034474,38.5305389350714,2.60925566375979e-09,6,"",54
"95","LP_3.5","LP",3.5,0.9962,0.912025,0.0736828244675926,0.0299972222222222,0.009322256093107,0.416666666666667,0.25,0.416666666666667,0.25,251.085458434513,44.9643443351107,1.04576365339753e-10,7,"",64
"96","LQ_3.5","LQ",3.5,0.998,0.926458333333333,0.0536638653935185,0.0435305555555556,0.0200545360108025,0.25,0.101851851851852,0.25,0.101851851851852,232.093408629725,25.9722945303225,1.39156904205786e-06,7,"",45
"97","LH_3.5","LH",3.5,0.9977,0.899858333333333,0.100250676319444,0.0208777777777778,0.00377985191358023,0.583333333333333,0.101851851851852,0.5,0.185185185185185,227.837239969392,21.7161258699903,1.16874573793405e-05,6,"",27
"98","PQ_3.5","PQ",3.5,0.9973,0.912025,0.0757390279861111,0.0291388888888889,0.00824123768518518,0.416666666666667,0.25,0.416666666666667,0.25,229.991365300195,23.8702512007925,3.98068367634226e-06,6,"",33
"99","PH_3.5","PH",3.5,0.9973,0.917875,0.0654210687268518,0.030925,0.00932045218364197,0.5,0.185185185185185,0.5,0.185185185185185,228.597417605308,22.4763035059055,7.99189121856642e-06,6,"",29
"100","QH_3.5","QH",3.5,0.9977,0.916183333333333,0.0700409467592593,0.0634388888888889,0.0430996897222222,0.333333333333333,0.148148148148148,0.166666666666667,0.111111111111111,213.786546005585,7.66543190618299,0.0131458740750806,5,"",4
"101","LPQ_3.5","LPQ",3.5,0.9973,0.9118,0.0761502561111111,0.0312638888888889,0.00957004150462962,0.416666666666667,0.25,0.416666666666667,0.25,229.982606761087,23.8614926616849,3.9981543897298e-06,6,"",32
"102","LPH_3.5","LPH",3.5,0.9975,0.918966666666667,0.0635821592592593,0.0321777777777778,0.0101394127366255,0.5,0.185185185185185,0.5,0.185185185185185,227.854467389257,21.7333532898551,1.15872173506763e-05,6,"",28
"103","LQH_3.5","LQH",3.5,0.9981,0.926391666666667,0.0536455666898148,0.0435861111111111,0.0200963312577161,0.25,0.101851851851852,0.25,0.101851851851852,231.491727855676,25.3706137562741,1.8800009925218e-06,7,"",42
"104","PQH_3.5","PQH",3.5,0.997,0.917625,0.066408933912037,0.02805,0.00765870982510288,0.5,0.185185185185185,0.416666666666667,0.25,227.409252259509,21.2881381601065,1.4476260529249e-05,6,"",25
"105","LPQH_3.5","LPQH",3.5,0.997,0.918483333333333,0.064949855462963,0.0307333333333334,0.00929497170781894,0.5,0.185185185185185,0.416666666666667,0.25,227.403237864324,21.2821237649222,1.45198590268487e-05,6,"",24
"106","L_4","L",4,0.9895,0.877758333333333,0.131248112060185,0.0214611111111111,0.00462183118312757,0.25,0.101851851851852,0.25,0.101851851851852,255.137426306573,49.0163122071711,1.37898613489961e-11,5,"",73
"107","P_4","P",4,0.9954,0.914916666666667,0.0674147517592592,0.02805,0.00814766933127571,0.333333333333333,0.148148148148148,0.333333333333333,0.148148148148148,255.322898062194,49.2017839627918,1.25685512261049e-11,7,"",74
"108","Q_4","Q",4,0.9976,0.917083333333333,0.0683555328703704,0.0631722222222222,0.0423389005246914,0.333333333333333,0.148148148148148,0.333333333333333,0.148148148148148,209.542753593402,3.421639494,0.109727953985928,4,"",3
"109","H_4","H",4,0.9964,0.932720833333333,0.0401800047280093,0.0112777777777778,0.000730887700617287,0.583333333333333,0.175925925925926,0.583333333333333,0.175925925925926,249.524726554694,43.4036124552918,2.28213937924628e-10,6,"",61
"110","LP_4","LP",4,0.9954,0.914325,0.0684375905787037,0.0295694444444445,0.00908261022890947,0.333333333333333,0.148148148148148,0.333333333333333,0.148148148148148,255.35016818838,49.229054088978,1.23983412858246e-11,7,"",75
"111","LQ_4","LQ",4,0.998,0.928625,0.0503193439120371,0.0415222222222222,0.0180836883333333,0.333333333333333,0.148148148148148,0.25,0.101851851851852,233.757725243207,27.6366111438046,6.05484455199603e-07,7,"",49
"112","LH_4","LH",4,0.9976,0.900258333333333,0.0987403722453704,0.0202611111111111,0.00346450850823046,0.666666666666667,0.0740740740740741,0.583333333333333,0.101851851851852,230.680700183789,24.5595860843868,2.82013890469933e-06,6,"",39
"113","PQ_4","PQ",4,0.997,0.913933333333333,0.0718369727777778,0.0275722222222223,0.00748274830246913,0.416666666666667,0.25,0.416666666666667,0.25,233.472811244824,27.3516971454218,6.98186241766748e-07,6,"",47
"114","PH_4","PH",4,0.997,0.919275,0.0627902903935185,0.0302305555555556,0.0088998155787037,0.5,0.185185185185185,0.416666666666667,0.25,222.699401522017,16.5782874226146,0.000152541314118315,5,"",11
"115","QH_4","QH",4,0.9976,0.9171,0.0680930942592592,0.0631388888888889,0.0422934175617284,0.333333333333333,0.148148148148148,0.333333333333333,0.148148148148148,215.636984093392,9.51586999399004,0.00521161040544975,5,"",5
"116","LPQ_4","LPQ",4,0.997,0.913775,0.072118701875,0.0294833333333334,0.00861911620370369,0.416666666666667,0.25,0.416666666666667,0.25,233.470940794864,27.3498266954621,6.98839508408676e-07,6,"",46
"117","LPH_4","LPH",4,0.9972,0.9207,0.0604442218518518,0.0306,0.00913233399176954,0.5,0.185185185185185,0.5,0.185185185185185,230.960042259333,24.838928159931,2.45251763474749e-06,6,"",41
"118","LQH_4","LQH",4,0.998,0.928666666666667,0.0501404098148148,0.0414833333333333,0.0180490169444445,0.333333333333333,0.148148148148148,0.25,0.101851851851852,255.503723128497,49.3826090290951,1.1482053214453e-11,8,"",76
"119","PQH_4","PQH",4,0.9968,0.918416666666667,0.0650434613888889,0.0268861111111111,0.00705147607253088,0.5,0.185185185185185,0.416666666666667,0.25,230.096220175636,23.9751060762344,3.77736299117693e-06,6,"",34
"120","LPQH_4","LPQH",4,0.9968,0.919741666666667,0.0627473313194444,0.0294194444444444,0.00850976553755144,0.5,0.185185185185185,0.416666666666667,0.25,230.098016874619,23.976902775217,3.77397112282493e-06,6,"",35
