"","settings","features","rm","full.AUC","Mean.AUC","Var.AUC","Mean.AUC.DIFF","Var.AUC.DIFF","Mean.OR10","Var.OR10","Mean.ORmin","Var.ORmin","AICc","delta.AICc","w.AIC","nparam","sel.cri","rankAICc"
"25","QH_1","QH",1,0.8935,0.875076124275707,0.00912463427328196,0.0391036826668523,0.0064634698751343,0.247346060710888,0.0739949288806868,0.024798927613941,0.00245994724320595,35953.293316506,11.3775654152341,0.0033530769288005,77,"",2
"26","LPQ_1","LPQ",1,0.8845,0.884107203382196,0.0188107404603741,0.0365531876663603,0.0160228655198169,0.22188770215342,0.126225587391649,0.00268096514745308,2.87502964874325e-05,36200.0882706183,258.172519527558,8.60201412149277e-57,35,"",62
"27","LPH_1","LPH",1,0.8935,0.875189199295886,0.00859666542106985,0.0380175118387293,0.00636950643398125,0.250027025858341,0.0780101937424067,0.0227882037533512,0.002077208921217,35963.7682246556,21.8524735648534,1.7817473171753e-05,82,"",8
"28","LQH_1","LQH",1,0.8935,0.874501817398887,0.00905308678184628,0.0392988230575003,0.00654561086092684,0.250697267145205,0.0768367739634239,0.024798927613941,0.00245994724320595,35957.0943756883,15.178624597509,0.000501249558759658,78,"",7
"29","PQH_1","PQH",1,0.8935,0.875034519678428,0.00873935338005547,0.0383469940548337,0.00645494021503355,0.248016301997751,0.0777473932332173,0.0227882037533512,0.002077208921217,35956.892292958,14.9765418672905,0.000554543616832911,80,"",5
"30","LPQH_1","LPQH",1,0.8935,0.874833146044135,0.00868355402878491,0.0383911050520712,0.00647447813681008,0.249358586295367,0.0779114256659144,0.0227882037533512,0.002077208921217,35941.9157510908,0,0.99094706594254,72,"LowAICc",1
"31","L_1.5","L",1.5,0.8216,0.779757670749373,0.0414732572181001,0.0667429816987139,0.0438086875217048,0.290994623655914,0.118100089867966,0.00670241286863271,7.90633153404394e-05,37784.4060699433,1842.49031885259,0,10,"",107
"32","P_1.5","P",1.5,0.8805,0.87558296695278,0.0181015992969216,0.036839916378849,0.0162752229614019,0.243375061258612,0.106779622502561,0.0120643431635389,0.000582193503870509,36297.6591929525,355.743441861785,5.58912173805206e-78,24,"",68
"33","Q_1.5","Q",1.5,0.854,0.850558698722938,0.00965694387732094,0.0260964551567782,0.00723711626002748,0.150908789529822,0.0310822184945895,0.00603217158176944,0.000145548375967627,36743.3738837537,801.458132662912,9.15436469714205e-175,7,"",97
"34","H_1.5","H",1.5,0.8907,0.871081551698665,0.00971578762338539,0.0415245640431451,0.00699327687266548,0.252035947995042,0.0744871775040555,0.0254691689008043,0.00259471425799079,35987.490341551,45.5745904602809,1.25792248524897e-10,69,"",13
"35","LP_1.5","LP",1.5,0.8803,0.878020593974315,0.017143016711256,0.0349759452082248,0.0146699487031234,0.224604701778662,0.0922911747096697,0.0107238605898123,0.00046000474379892,36297.9503889119,356.034637821169,4.83182470522261e-78,24,"",69
"36","LQ_1.5","LQ",1.5,0.8708,0.861346983373692,0.0162992647019679,0.0373010855870254,0.0142104753267012,0.239413070425783,0.0702681428072434,0.00201072386058981,1.61720417741808e-05,36497.6630002613,555.747249170505,2.07524144543199e-121,11,"",84
"37","LH_1.5","LH",1.5,0.8907,0.872135171001614,0.00930852057196782,0.0402023681958809,0.0065639754145264,0.245333535126409,0.0700337282400463,0.0254691689008043,0.00259471425799079,35987.490341551,45.5745904602809,1.25792248524897e-10,69,"",14
"38","PQ_1.5","PQ",1.5,0.8815,0.880173178186889,0.0184250455171787,0.0366622278832376,0.0161186023212619,0.227267649687221,0.114990025963717,0.00201072386058981,1.61720417741808e-05,36272.0918274228,330.176076332049,1.9917115982334e-72,22,"",66
"39","PH_1.5","PH",1.5,0.8909,0.87308882471749,0.00842771802698321,0.0382580478157454,0.00601395839860701,0.23930136354464,0.0670674627714014,0.0261394101876676,0.00273307505983655,35978.2156843807,36.2999332899344,1.2990327357676e-08,66,"",11
"40","QH_1.5","QH",1.5,0.8907,0.872517672298856,0.00971351998807201,0.0406890459352296,0.00678102517100358,0.250695465421315,0.0742452860086533,0.0254691689008043,0.00259471425799079,35992.6573330522,50.7415819614544,9.49851978472226e-12,71,"",15
"41","LPQ_1.5","LPQ",1.5,0.8813,0.877987609094381,0.0195493619939093,0.0376311051660782,0.0169817960794183,0.240686889215601,0.126038014027136,0.00134048257372654,7.18757412185813e-06,36278.6021861225,336.686435031741,7.68280876432031e-74,24,"",67
"42","LPH_1.5","LPH",1.5,0.8907,0.873041560455043,0.00821207955881784,0.0378896634032656,0.00587630136724551,0.234609674536597,0.0637093843464148,0.0261394101876676,0.00273307505983655,35971.1486665763,29.2329154855033,4.44839673654269e-07,62,"",9
"43","LQH_1.5","LQH",1.5,0.8907,0.872631479269365,0.00965133221441849,0.0404763692243442,0.00665289832263946,0.250025224134452,0.073152220860971,0.0254691689008043,0.00259471425799079,35992.6573330522,50.7415819614544,9.49851978472226e-12,71,"",16
"44","PQH_1.5","PQH",1.5,0.8909,0.874107811464009,0.00782966592148771,0.0365030109854767,0.0055578824954654,0.23729063968405,0.0657936005083527,0.0254691689008043,0.00259471425799079,35986.3560039163,44.440252825545,2.21805426929151e-10,70,"",12
"45","LPQH_1.5","LPQH",1.5,0.8911,0.873671029811323,0.00790469724713294,0.0369048377980083,0.00571166264798765,0.239973406555392,0.0669091111005296,0.0254691689008043,0.00259471425799079,35976.5345882931,34.6188372023098,3.01068606670909e-08,67,"",10
"46","L_2","L",2,0.8156,0.782208727640607,0.0421845292175597,0.0641177019483173,0.0421361427872042,0.27758439274698,0.105103489231417,0.00737265415549598,0.000102422931236478,37889.8605978063,1947.94484671557,0,9,"",108
"47","P_2","P",2,0.8779,0.870745458845023,0.018294576233752,0.0382577799902385,0.0163060602617412,0.270211738591484,0.124698645902919,0.0100536193029491,0.00040430104435452,36359.2014825008,417.285731410055,2.41882913980872e-91,18,"",72
"48","Q_2","Q",2,0.8516,0.851724432456975,0.0099589930593944,0.0251562210332156,0.00758892881866799,0.15895528841996,0.0294762688977136,0.00804289544235925,0.000258752668386893,36799.7021031894,857.786352098636,5.37168790144447e-187,6,"",99
"49","H_2","H",2,0.8889,0.867790534463375,0.00946025965001014,0.0420309913690683,0.00706797039259556,0.235950157110323,0.0635775219874802,0.0274798927613941,0.00302057802471088,36024.6134554245,82.6977043337465,1.09262750018203e-18,65,"",23
"50","LP_2","LP",2,0.8779,0.872359811647785,0.0168339743558836,0.0358181569084656,0.0153849519662148,0.247416327942575,0.0980579619773661,0.0100536193029491,0.00040430104435452,36360.0764176029,418.160666512173,1.56176414656887e-91,17,"",73
"51","LQ_2","LQ",2,0.8693,0.860856766013722,0.0157973490644892,0.035780445670245,0.013752028709785,0.235382614085157,0.0676264078744953,0.00201072386058981,1.61720417741808e-05,36553.9410909258,612.025339835018,1.24863791579342e-133,10,"",89
"52","LH_2","LH",2,0.8889,0.868518442445732,0.00905221343639268,0.0411139246377577,0.00675877921816645,0.236620398397186,0.0638332347499661,0.0274798927613941,0.00302057802471088,36024.6134554245,82.6977043337465,1.09262750018203e-18,65,"",24
"53","PQ_2","PQ",2,0.8791,0.868109512741791,0.0167691808291132,0.0390280022312308,0.0151907845872051,0.263521937790078,0.0970951262459541,0.00201072386058981,1.61720417741808e-05,36342.235975237,400.320224146242,1.16847193471363e-87,18,"",70
"54","PH_2","PH",2,0.8892,0.869834424457321,0.00739392486087923,0.0373567709970934,0.0056111422606965,0.209810746922656,0.0495078070010713,0.0301608579088472,0.00363870939919068,36012.4497381834,70.5339870926691,4.78398451925218e-16,62,"",19
"55","QH_2","QH",2,0.8889,0.868410897276514,0.00933934361649856,0.0416178983225367,0.00692973659498598,0.244663293839546,0.0682458642605843,0.0281501340482574,0.00316972018773944,36014.2999294416,72.3841783508178,1.89681877055523e-16,60,"",20
"56","LPQ_2","LPQ",2,0.8791,0.870906439090922,0.0167520518826065,0.0362897751601499,0.0157927670832357,0.253444896076566,0.100688716236029,0.00201072386058981,1.61720417741808e-05,36351.2805131167,409.364762025987,1.26946823807169e-89,19,"",71
"57","LPH_2","LPH",2,0.8891,0.869871123681138,0.00747215818534664,0.0374575393744255,0.00563448686154695,0.210479186485629,0.0506207020317843,0.0294906166219839,0.00347878587497934,35999.6446788842,57.7289277934542,2.886509975205e-13,56,"",17
"58","LQH_2","LQH",2,0.8889,0.869670079582144,0.00888154691175587,0.0401375208512844,0.00644008451029007,0.23326919196287,0.0618622679637977,0.0281501340482574,0.00316972018773944,36014.2999294416,72.3841783508178,1.89681877055523e-16,60,"",21
"59","PQH_2","PQH",2,0.8891,0.869830451025541,0.00751751038585883,0.0376334439901498,0.00569752884238047,0.220532805788579,0.0552578562872494,0.0308310991957105,0.00380222671046295,36017.258300835,75.3425497442731,4.32139189333533e-17,64,"",22
"60","LPQH_2","LPQH",2,0.8891,0.870387218660815,0.00732104512824685,0.0369156081614627,0.00548269982780106,0.210479186485629,0.0502181978809602,0.0308310991957105,0.00380222671046295,36007.4800657469,65.5643146561124,5.74037710543899e-15,60,"",18
"61","L_2.5","L",2.5,0.8137,0.785290738238346,0.0433255995336388,0.0600587508935666,0.0407637346296447,0.256133068119577,0.0836612652599776,0.00603217158176944,7.84643508302846e-05,37943.8327682334,2001.91701714267,0,8,"",109
"62","P_2.5","P",2.5,0.8767,0.863831769707256,0.0157036413752778,0.0386006261769039,0.015209932532651,0.282955331661334,0.102990615393826,0.00201072386058981,1.61720417741808e-05,36406.2087807689,464.293029678112,1.50003042685598e-101,15,"",75
"63","Q_2.5","Q",2.5,0.8512,0.852264878095362,0.0100373335079815,0.0250947721179625,0.00755189925917736,0.158292254028655,0.028016547303116,0.00603217158176944,0.000145548375967627,36834.679037499,892.763286408292,1.3644762779145e-194,6,"",100
